2025-07-02 10:09:17.783 [main] INFO  com.datacenter.extract.ExtractServiceApplication - Starting ExtractServiceApplication using Java 17.0.6 with PID 66761 (/Users/admin/workspace/AGENT/extract-service/target/classes started by admin in /Users/admin/workspace/AGENT/extract-service)
2025-07-02 10:17:18.581 [reactor-http-nio-12] INFO  c.d.extract.controller.AsyncExtractController - 🔍 收到消歧义处理请求 - TaskId: 60445d00-7cd8-42ae-8002-b5704dc8eb4b, 类型: triples, 模式: relation_only, 文本长度: 137
2025-07-02 10:17:18.582 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - 🔍 开始实体关系消歧义处理 - TaskId: 60445d00-7cd8-42ae-8002-b5704dc8eb4b, 类型: triples, 模式: relation_only, 文本长度: 137
2025-07-02 10:17:18.583 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: triples_disambiguated, 数据长度: 399
2025-07-02 10:17:18.585 [ForkJoinPool.commonPool-worker-11] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_triples_disambiguated.json
2025-07-02 10:17:18.586 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_triples_disambiguated_20250702_101718.json
2025-07-02 10:17:18.587 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:17:18.587 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 实体关系消歧义处理完成 - TaskId: 60445d00-7cd8-42ae-8002-b5704dc8eb4b, 保存: 成功
2025-07-02 10:17:21.602 [reactor-http-nio-1] INFO  c.d.extract.controller.AsyncExtractController - 🔍 收到消歧义处理请求 - TaskId: a263acfe-56f9-4e44-8315-137816e16864, 类型: triples, 模式: full, 文本长度: 142
2025-07-02 10:17:21.602 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - 🔍 开始实体关系消歧义处理 - TaskId: a263acfe-56f9-4e44-8315-137816e16864, 类型: triples, 模式: full, 文本长度: 142
2025-07-02 10:17:21.603 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: triples_disambiguated, 数据长度: 430
2025-07-02 10:17:21.604 [ForkJoinPool.commonPool-worker-11] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_triples_disambiguated.json
2025-07-02 10:17:21.605 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_triples_disambiguated_20250702_101721.json
2025-07-02 10:17:21.605 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:17:21.605 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 实体关系消歧义处理完成 - TaskId: a263acfe-56f9-4e44-8315-137816e16864, 保存: 成功
2025-07-02 10:17:24.632 [reactor-http-nio-2] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: standard, 文本长度: 31
2025-07-02 10:17:24.632 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: standard, 数量: 1
2025-07-02 10:17:24.633 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:17:24.638 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_101724.json
2025-07-02 10:17:24.640 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:17:24.640 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:17:24.647 [reactor-http-nio-3] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: enhanced, 文本长度: 31
2025-07-02 10:17:24.647 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: enhanced, 数量: 1
2025-07-02 10:17:24.647 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751422644647_3f8f, KgMode: enhanced, TextLength: 31
2025-07-02 10:17:24.648 [ForkJoinPool.commonPool-worker-3] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:17:24.651 [ForkJoinPool.commonPool-worker-3] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_101724.json
2025-07-02 10:17:24.651 [ForkJoinPool.commonPool-worker-3] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:17:24.651 [ForkJoinPool.commonPool-worker-3] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751422644647_3f8f, Duration: 4ms
2025-07-02 10:17:24.652 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 4ms
2025-07-02 10:17:24.652 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:17:24.652 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_101724.json
2025-07-02 10:17:24.653 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:17:24.653 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:17:24.660 [reactor-http-nio-4] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: fusion, 文本长度: 31
2025-07-02 10:17:24.660 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: fusion, 数量: 1
2025-07-02 10:17:24.660 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751422644660_4c5b, KgMode: fusion, TextLength: 31
2025-07-02 10:17:24.661 [ForkJoinPool.commonPool-worker-3] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:17:24.662 [ForkJoinPool.commonPool-worker-3] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_101724.json
2025-07-02 10:17:24.662 [ForkJoinPool.commonPool-worker-3] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:17:24.662 [ForkJoinPool.commonPool-worker-3] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751422644660_4c5b, Duration: 2ms
2025-07-02 10:17:24.662 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 2ms
2025-07-02 10:17:24.662 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:17:24.663 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_101724.json
2025-07-02 10:17:24.663 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:17:24.663 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:17:24.671 [reactor-http-nio-5] WARN  c.d.extract.controller.AsyncExtractController - ⚠️ 无效的kgMode参数: batch, 使用默认值: standard
2025-07-02 10:17:24.671 [reactor-http-nio-5] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: celebrity, KG模式: standard, 文本长度: 31
2025-07-02 10:17:24.671 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: celebrity, KG模式: standard, 数量: 1
2025-07-02 10:17:24.671 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: celebrity, 数据长度: 217
2025-07-02 10:17:24.672 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_celebrity_20250702_101724.json
2025-07-02 10:17:24.674 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:17:24.674 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:17:24.689 [reactor-http-nio-6] INFO  c.d.extract.controller.AsyncExtractController - 📦 收到批量消歧义处理请求 - BatchId: 07956e7f-e527-4efa-adf4-744771afbfb3, 类型: celebrity, 模式: full, 数量: 5
2025-07-02 10:17:24.689 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - 📦 开始批量实体关系消歧义处理 - BatchId: 07956e7f-e527-4efa-adf4-744771afbfb3, 类型: celebrity, 模式: full, 数量: 5
2025-07-02 10:17:24.693 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - 开始批量处理 - 类型: celebrity_batch_disambiguated, 数量: 5
2025-07-02 10:17:24.694 [ForkJoinPool.commonPool-worker-11] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebrity_batch_disambiguated.json
2025-07-02 10:17:24.694 [ForkJoinPool.commonPool-worker-11] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebrity_batch_disambiguated.json
2025-07-02 10:17:24.694 [ForkJoinPool.commonPool-worker-11] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebrity_batch_disambiguated.json
2025-07-02 10:17:24.694 [ForkJoinPool.commonPool-worker-11] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebrity_batch_disambiguated.json
2025-07-02 10:17:24.695 [ForkJoinPool.commonPool-worker-11] ERROR com.datacenter.extract.service.TemplateManager - 模板文件不存在: templates/input_celebrity_batch_disambiguated.json
2025-07-02 10:17:24.697 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.OutputFileService - 成功保存批量提取结果到文件: out/batch/batch_celebrity_batch_disambiguated_20250702_101724.json (共4条记录)
2025-07-02 10:17:24.697 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 批量处理完成 - 成功: 5, 失败: 0
2025-07-02 10:17:24.697 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 批量实体关系消歧义处理完成 - BatchId: 07956e7f-e527-4efa-adf4-744771afbfb3, 成功: 5, 失败: 0, 保存: 成功
2025-07-02 10:17:34.704 [reactor-http-nio-7] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: work, KG模式: standard, 文本长度: 124
2025-07-02 10:17:34.705 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: work, KG模式: standard, 数量: 1
2025-07-02 10:17:34.705 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: work, 数据长度: 217
2025-07-02 10:17:34.707 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_work_20250702_101734.json
2025-07-02 10:17:34.707 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:17:34.707 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:17:36.719 [reactor-http-nio-8] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: work, KG模式: enhanced, 文本长度: 124
2025-07-02 10:17:36.719 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: work, KG模式: enhanced, 数量: 1
2025-07-02 10:17:36.719 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751422656719_bdef, KgMode: enhanced, TextLength: 124
2025-07-02 10:17:36.720 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: work, 数据长度: 217
2025-07-02 10:17:36.721 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_work_20250702_101736.json
2025-07-02 10:17:36.722 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:17:36.722 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751422656719_bdef, Duration: 3ms
2025-07-02 10:17:36.722 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 3ms
2025-07-02 10:17:36.722 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: work, 数据长度: 217
2025-07-02 10:17:36.722 [ForkJoinPool.commonPool-worker-11] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_work_20250702_101736.json
2025-07-02 10:17:36.723 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:17:36.723 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 异步文本提取完成 - 成功: 1, 失败: 0, 保存: 成功
2025-07-02 10:17:38.731 [reactor-http-nio-9] INFO  c.d.extract.controller.AsyncExtractController - 📝 收到提取请求 - 类型: work, KG模式: fusion, 文本长度: 124
2025-07-02 10:17:38.731 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - 🎯 开始异步文本提取 - 类型: work, KG模式: fusion, 数量: 1
2025-07-02 10:17:38.731 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.OptimizedBusinessService - 开始业务处理 - RequestId: biz_1751422658731_7f5e, KgMode: fusion, TextLength: 124
2025-07-02 10:17:38.732 [ForkJoinPool.commonPool-worker-3] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: work, 数据长度: 217
2025-07-02 10:17:38.733 [ForkJoinPool.commonPool-worker-3] INFO  com.datacenter.extract.service.OutputFileService - 成功保存提取结果到文件: out/out_work_20250702_101738.json
2025-07-02 10:17:38.734 [ForkJoinPool.commonPool-worker-3] INFO  c.d.extract.service.FileBasedProcessingService - ✅ 成功处理并保存提取结果到文件系统
2025-07-02 10:17:38.734 [ForkJoinPool.commonPool-worker-3] INFO  c.d.extract.service.OptimizedBusinessService - ✅ 业务处理成功 - RequestId: biz_1751422658731_7f5e, Duration: 3ms
2025-07-02 10:17:38.734 [ForkJoinPool.commonPool-worker-11] INFO  c.datacenter.extract.service.TextExtractionService - ✅ 知识图谱增强处理成功 - 耗时: 3ms
2025-07-02 10:17:38.734 [ForkJoinPool.commonPool-worker-11] INFO  c.d.extract.service.FileBasedProcessingService - 开始处理提取结果 - 类型: work, 数据长度: 217
